'대여일자','대여소번호','대여소','대여건수','반납건수'
'201802','222',' 시범아파트버스정류장 옆',527,614
'201802','1940',' 예성 라온팰리스 앞',70,71
'201802','2002',' 노들역 1번출구',240,279
'201802','2007',' 유한양행앞',192,145
'201802','2008',' 노량진근린공원 대방공원',93,91
'201802','2013',' 장승배기역 5번출구',461,249
'201802','2016',' 신대방삼거리역 3번출구쪽',175,179
'201802','223',' 진주아파트상가 앞',339,367
'201802','2020',' 장승배기역2번출구뒷편쪽',67,48
'201802','2024',' 상도역 1번출구',136,102
'201802','2025',' 흑석역 1번출구',196,215
'201802','2027',' 중앙대학교 정문',71,57
'201802','2036',' 정금마을 마을버스정류장',32,30
'201802','2037',' 동작역 5번출구 동작주차공원',36,39
'201802','2038',' 동작역 7번출구',23,23
'201802','2040',' 비계 버스정류소',49,25
'201802','2050',' 노량진역 5번출구',472,726
'201802','105',' 합정역 5번출구 앞',222,160
'201802','224',' 롯데캐슬 앞',350,372
'201802','2054',' 삼익아파트',125,149
'201802','2057',' 상도 아이파크 아파트',54,29
'201802','2102',' 봉림교 교통섬',481,509
'201802','2103',' 신림동 우방아파트',198,264
'201802','2105',' 미성동 신림체육센터',79,69
'201802','2106',' 난곡 새마을금고',123,146
'201802','2127',' 보성운수차고지 맞은편',40,37
'201802','2135',' 신림역 5번출구',173,142
'201802','2144',' 난우길입구',54,47
'201802','225',' 앙카라공원 앞',287,234
'201802','2153',' 서울남부초등학교 옆',84,102
'201802','2157',' 난곡 사거리',182,174
'201802','2104',' 사당역 5번출구',69,94
'201802','2107',' 도림천 신화교',255,247
'201802','2108',' 은천치안센터',210,200
'201802','2112',' 서울대입구역 마에스트로',101,97
'201802','2116',' 에이스에이존빌딩',115,104
'201802','2122',' 낙성대로 입구',179,175
'201802','226',' 샛강역 1번출구 앞',265,229
'201802','2128',' 관악구청교차로',83,79
'201802','2129',' 낙성대 과학전시관',78,26
'201802','2130',' 영어마을 관악캠프',95,48
'201802','2137',' KT&G 관악지점',61,52
'201802','2140',' 신림1교 교차로',135,120
'201802','2145',' 은천초등학교 육교',122,98
'201802','2009',' 보라매역 8번출구',138,144
'201802','2012',' 녹십초요양병원앞',99,100
'201802','2015',' 신대방삼거리역 6번출구쪽',198,213
'201802','2033',' 사당동 아르테스 웨딩앞',61,76
'201802','207',' 여의나루역 1번출구 앞',953,840
'201802','2041',' 사당중학교 버스정류소',70,57
'201802','2048',' 삼일초등학교 인근',112,45
'201802','2056',' 동작구민 체육센터',207,200
'201802','1608',' 공릉역 1번 출구 앞',198,241
'201802','1619',' 중계동 하나프라자빌딩 앞(중1-1)',156,117
'201802','1203',' 밀리아나2빌딩 앞',146,159
'201802','1207',' 마천CU우방점 앞',62,77
'201802','1211',' 방이삼거리',335,376
'201802','1214',' 오금역 7번 출구 인근',181,136
'201802','2201',' 본마을 정류소 앞',10,24
'201802','2202','청계산입구역 1번출구',289,316
'201802','2205',' 내곡3단지 어린이공원 앞',201,181
'201802','2206',' 언남초등학교 앞',186,157
'201802','2210',' 반포1동 주민센터 앞',50,43
'201802','2212','서초현대4차아파트 201동 맞은편',140,122
'201802','2213',' 고속터미널역 5번출구 앞',173,193
'201802','2214',' 신반포역 2번출구 앞',92,95
'201802','2217','아크로리버뷰 부지 앞',89,86
'201802','2219',"' 고속터미널역 8-1번, 8-2번 출구 사이'",419,451
'201802','2220',' 반포본동 주민센터 앞',182,205
'201802','2221','하나은행 방배동지점 앞',92,101
'201802','2222','사당역 12번출구 뒤',174,248
'201802','2223',' 방배래미안 정문 앞',40,15
'201802','2225','백석예술대학교 제3캠퍼스 앞',31,13
'201802','2226',' 신동아럭스빌아파트 앞',48,7
'201802','2227','방배열린문화센터 앞',127,133
'201802','2228','뒷벌공원 옆',226,258
'201802','2229','로고스교회 맞은 편',44,29
'201802','401',' 상암월드컵파크 10단지 앞',161,181
'201802','2230','이수역 4번 출구',231,205
'201802','2231',' 삼성타운(삼성생명) A동 맞은편',259,262
'201802','2233',' 서초신동아1차아파트 옆',107,97
'201802','2235','KT 서초지사 앞',68,42
'201802','2237','서울남부터미널 대합실 입구',141,123
'201802','2239','교대역 6번출구',108,132
'201802','2241','양재전화국 사거리',116,93
'201802','2242','양재역 11번 출구 앞',298,149
'201802','2243','서울가정법원',152,129
'201802','2244','교육개발원입구 교차로',171,230
'201802','402',' 상암월드컵파크 9단지 앞',209,194
'201802','2245','양재초등학교 맞은편',50,46
'201802','2247','섬들근린공원',173,150
'201802','2255','시민의숲역 1번출구 옆',278,444
'201802','2256','양재동 꽃시장 입구',47,45
'201802','2257',' 하나로클럽 양재점 맞은편',21,16
'201802','2258','구룡사 삼거리',83,70
'201802','2262',' 한신16차아파트 119동 앞',156,178
'201802','2301',' 현대고등학교 건너편',133,183
'201802','2343',' 세곡사거리 대왕파출소 앞',13,17
'201802','2344',' 리엔파크 2단지 앞',38,42
'201802','403',' 부엉이공원 앞',149,80
'201802','2259',' 잠원역 3번-4번 출구사이 ',128,143
'201802','2251',' 더케이호텔 입구(양재2) ',66,68
'201802','2337',' 대모산입구역 2번출구 앞',130,118
'201802','2309',' 청담역(우리들병원 앞)',78,40
'201802','2317',' 삼성도로공원',71,70
'201802','2311',' 학동로 래미안 아파트 앞',39,16
'201802','2302',' 교보타워 버스정류장(신논현역 3번출구 후면)',180,164
'201802','2304',' 신영 ROYAL PALACE 앞',40,35
'201802','2305',' MCM 본사 직영점 앞',79,125
'201802','2306',' 압구정역 2번 출구 옆',260,235
'201802','2308',' 압구정파출소 앞',195,202
'201802','2310',' 청담동 맥도날드 옆(위치)',48,66
'201802','2312',' 청담역 13번 출구 앞',87,81
'201802','2313',' 금원빌딩 앞',132,164
'201802','2348',' 포스코사거리(기업은행)',139,153
'201802','2314',' 청담나들목입구',79,76
'201802','2315',' 봉은사역 5번출구 옆',130,125
'201802','106',' 합정역 7번출구 앞',439,376
'201802','405',' DMC빌 앞',206,218
'201802','2316',' 삼성역 8번출구',139,148
'201802','2318',' 삼성중앙역4번출구(문화센터더 리빌)',49,66
'201802','2319',' 포스코4거리 서측(수협 삼성동 지점)',109,118
'201802','2320',' 도곡역 대치지구대 방향',119,111
'201802','2321',' 학여울역 사거리',128,131
'201802','2322',' 삼성역 3번 출구',97,83
'201802','2323',' 주식회사 오뚜기 정문 앞',63,37
'201802','2324',' 천주교 대치 2동 교회 옆',101,108
'201802','2325',' 대치동 버거킹대치점',151,157
'201802','2326',' 대치동 삼성로',81,42
'201802','406',' 상암월드컵파크 7단지 앞',107,103
'201802','2327',' 뱅뱅사거리 랜드마크타워 앞',230,281
'201802','2328',' 르네상스 호텔 사거리 역삼지하보도 7번출구 앞',91,63
'201802','2329',' 르네상스호텔사거리 역삼지하보도 2번출구',83,61
'201802','2330',' 스타벅스 앞',92,73
'201802','2332',' 선릉역3번출구',130,140
'201802','2333',' 양재역 3번출구 주변',220,116
'201802','2334','삼호@ 2동 ( 간선도로)',77,58
'201802','2335',' 3호선 매봉역 3번출구앞',149,162
'201802','2336',' 강남세브란스교차로  래미안그레이튼 104동 앞',90,80
'201802','421',' 마포구청 앞',552,621
'201802','2339',' 현대아파트 정문 앞',73,88
'201802','2340',' 삼호물산버스정류장(23370) 옆',218,277
'201802','2341',' 일원역 4~5번 출구 사이',80,62
'201802','2342',' 대청역 1번출구  뒤',93,123
'201802','1106',' 신방화사거리',35,56
'201802','1302',' 한성대입구역6번출구 뒤',130,116
'201802','1304',' 만해공원',46,10
'201802','1308',' 안암로터리 버스정류장 앞',500,562
'201802','1110',' 공항중학교앞',28,35
'201802','1128',' 화곡역 6번출구',68,68
'201802','407',' 마포구 육아종합지원센터',174,189
'201802','1018',' 둔촌 주공 GS 맞은편',120,159
'201802','1103',' 방화역 4번출구앞',85,69
'201802','1115',' 등촌역 1번출구옆',88,84
'201802','1117',' 스타벅스앞',194,172
'201802','1125',' 명덕고교입구(영종빌딩)',116,101
'201802','1201',' 가락시장역 3번 출구',148,156
'201802','1212',' 송파역 2번 출구앞',137,160
'201802','408',' LG CNS앞',299,304
'201802','1231',' 잠실역 6번출구',306,231
'201802','1306',' 한성대입구역2번출구',235,252
'201802','1317',' 정릉동 교통광장',20,13
'201802','1407',' 먹골역 1번출구 뒤',73,91
'201802','1414',' 사가정역 1번출구',145,127
'201802','420',' 서울시 공공자전거 상암센터',69,97
'201802','1416',' 상봉역 3번출구',143,131
'201802','1427',' 용마산역 1번출구',38,15
'201802','1428',' 원묵고등학교',93,57
'201802','1429',' 장안중학교',105,115
'201802','1430',' 중랑구청',147,93
'201802','1431',' 중랑구청 사거리',104,105
'201802','1433',' 중화역 2번출구',128,156
'201802','1509',' 서울북부수도사업소',65,68
'201802','409',' 누리꿈스퀘어 옆',523,649
'201802','1510',' 번동주공5단지 관리사무소 앞',36,43
'201802','1511',' 번동 금호어울림아파트102동앞',28,30
'201802','1512',' 강북중학교 앞',107,97
'201802','1513',' 강북구청 뒷편',15,10
'201802','1522',' 월드전기조명인테리어(우이동)',43,38
'201802','1605',' 헬스케어',78,95
'201802','1620',' 중계동 노원구민체육센터 옆(중1-2)',86,78
'201802','1628',' 노일초등학교 앞',33,40
'201802','1630',' 수연빌딩 앞',24,25
'201802','419',' 홈플러스 앞',451,408
'201802','1936',' 개봉역 1번 출구 자전거보관서쪽',54,62
'201802','1941',' 오류동역 2번출구',63,63
'201802','1943',' 온수역 북측',30,25
'201802','1946',' 구로역 광장',163,158
'201802','1951',' 천왕이펜하우스 4단지 상가 앞',52,49
'201802','1952',' 천왕연지타운2단지 앞',72,88
'201802','1953',' 천왕역 4번출구 뒤',94,94
'201802','2003',' 사육신공원앞',156,168
'201802','2028',' 남성역 2번출구 뒷편',87,123
'201802','2263',' 바우뫼문화복지회관',239,205
'201802','410',' 상암중학교 옆',89,63
'201802','2249',' 우솔초등학교 맞은편',51,49
'201802','2250',' 서초유치원 맞은편',54,49
'201802','2109',' 은천로입구 가로공원',179,204
'201802','2115',' 관악농협농산물백화점',126,98
'201802','2119',' 중앙동 동진빌딩',101,98
'201802','2141',' 미림여고입구 교차로',390,401
'201802','2143',' 서울산업정보학교',161,136
'201802','2148',' 낙성대역 3번출구 뒤',145,137
'201802','2246',' 서울시 품질시험소 앞',76,71
'201802','418',' 월드컵경기장역 3번출구 옆',308,352
'201802','2252',' 하이브랜드 앞',227,191
'201802','1210',' 롯데월드타워(잠실역2번출구 쪽)',621,665
'201802','1218',' 방이역 4번출구',160,186
'201802','1226',' 잠실4동 주민센터 옆',121,221
'201802','1227',' 거여역 8번출구 뒤',80,76
'201802','1228',' 마천사거리 ',87,98
'201802','1230',' 송파중학교 정문',99,74
'201802','1239',' 문정 법조단지3',62,59
'201802','107',' 신한은행 서교동금융센터점 앞',563,755
'201802','411',' DMC홍보관',184,164
'201802','1240',' 문정 법조단지4',60,37
'201802','1241',' 문정 법조단지5',26,24
'201802','1242',' 문정 법조단지6',25,18
'201802','1243',' 문정 법조단지7',178,241
'201802','1244',' 문정 법조단지8',144,119
'201802','1245',' 문정 법조단지9',175,159
'201802','1246',' 문정 법조단지10',107,72
'201802','1247',' 문정 법조단지11',111,80
'201802','1248',' 방이초등학교',187,162
'201802','1249',' 아주중학교건너편',134,131
'201802','412',' DMC산학협력연구센터 앞',373,370
'201802','1328',' 월곡역 3번출구',166,217
'201802','1411',' 상봉시장앞 교차로 한성빌딩 앞',76,70
'201802','1602',' 광운대역 앞',113,150
'201802','1625',' 상계역(4번출구)',189,198
'201802','1627',' 수락산역 4번출구',43,30
'201802','1706',' 기업은행 앞',83,87
'201802','1914',' 대림역4번출구',112,110
'201802','1925',' 동양미래대학교 정문 옆',184,170
'201802','413',' 상암월드컵파크 3단지 후문',200,125
'201802','1931',' 개봉역(북측광장)',125,136
'201802','2032',' 이수역 11번출구쪽',56,106
'201802','2034',' 사당역 7번출구쪽',70,130
'201802','2203',' 청계산입구역 2번출구',34,25
'201802','2207',' 내곡파출소 뒤 정자',19,23
'201802','2211',' 서초구립반포도서관 앞',117,119
'201802','2215',' 반포종합운동장 입구',77,71
'201802','2248',' 서초리슈빌S 글로벌 앞',98,89
'201802','417',' DMC역 2번출구 옆',306,359
'201802','1204',' 거여역 3번출구',62,53
'201802','1303',' 돈암초교 입구',188,154
'201802','2026',' 흑석역 4번출구',67,72
'201802','1221',' 삼전사거리 포스코더샵',223,232
'201802','2113',' 관악동작견인차량보관소',160,160
'201802','2264',' 이수역 1번출구',167,203
'201802','1955',' 디지털입구 교차로',228,222
'201802','2351',' 청소년수련관(수영장)앞',33,31
'201802','446',' 상명대입구',98,53
'201802','447',' 신영동삼거리',26,22
'201802','414',' 상암동주민센터 옆',257,243
'201802','449',' 일성아파트',42,9
'201802','1440',' 하나은행 면목지점',75,91
'201802','389',' 을지로4가역 1번출구',191,193
'201802','390',' 충무로역 1번출구',213,206
'201802','826',' 서울역 서부교차로2',186,205
'201802','1305',' 성북구청',118,147
'201802','1501',"' 미아역 3번,4번 출구 사이'",78,93
'201802','2265',' 이수고가차도 남단',170,141
'201802','415',' DMC역 9번출구 앞',606,492
'201802','2110',' 조원동 미성아파트',88,77
'201802','2139',' 서울신성초등학교',249,263
'201802','2156',' 농협 관악문성지점',101,104
'201802','2354',' 청담역 2번출구',28,24
'201802','2356',' 강남구청',54,42
'201802','2355',' 삼성역 5~6번 출구 사이',229,199
'201802','2360',' 도곡1동 주민센터 교차로',126,124
'201802','2358',' 구룡초사거리 (현대아파트10동 앞 )',67,60
'201802','2359',"' 국립국악중,고교 정문 맞은편'",63,53
'201802','416',' 상암월드컵파크 1단지 교차로',254,133
'201802','2350',' 래미안그레이튼102동앞',93,107
'201802','2347',' 두산건설 본사',48,25
'201802','2352',' 서울본부세관(건설회관 앞)',69,48
'201802','2353',' 강남구청역 2번출구 뒤',80,39
