'대여일자','대여소번호','대여소','대여건수','반납건수'
'201712','230',' 영등포구청역 1번출구',589,558
'201712','260',' 여의도 마리나선착장 앞',117,112
'201712','262',' 영문초등학교 사거리',354,391
'201712','263',' 근로자회관 사거리',316,331
'201712','264',' 교보생명보험 앞',252,231
'201712','265',' 영등포유통상가 사거리',127,139
'201712','141',' 연대 대운동장 옆',297,211
'201712','266',' 영등포청과시장 사거리',380,405
'201712','267',' 삼성화재 사옥 옆',205,191
'201712','268',' 그랜드컨벤션센터 앞',174,148
'201712','270',' 증권거래소후문교차로',156,122
'201712','271',' 샛강생태공원방문자센터 앞',103,80
'201712','272',' 당산육갑문',225,223
'201712','716','신정6동 주민센터 인근',313,336
'201712','139',' 연세대 정문 건너편',192,80
'201712','719',' 홍익병원앞 교차로',165,180
'201712','720',' 서울강월초등학교 앞',72,33
'201712','816',' 신용산역 6번출구 앞',513,568
'201712','817',' 삼각지역 4번출구 앞',130,99
'201712','818',' 숙명여대 입구 교차로',249,312
'201712','819',' 선린인터넷 고등학교',201,262
'201712','820',' 청파동입구 교차로',166,196
'201712','822',' 이촌1동 마을공원',73,66
'201712','823',' 효창동주민센터 앞',68,90
'201712','825',' 서빙고동 주민센터 앞',200,214
'201712','199',' 서울 월드컵 경기장',197,144
'201712','388',' 동성중학교 앞',317,318
'201712','584',' 광진광장 교통섬',413,380
'201712','585',' 성수2가1동 공영주차장 인근',360,369
'201712','586',' 마장동 주민센터',140,135
'201712','900',' 은평예술회관',243,227
'201712','901',' 응암1동사무소',254,279
'201712','200',' 국회의원회관',113,99
'201712','902',' 진관동 은빛초등학교',49,82
'201712','903',' 은평뉴타운 아이파크',87,84
'201712','904',' 은평뉴타운 푸르지오',128,112
'201712','905',' 구파발역 2번출구',301,296
'201712','906',' 연신내역 5번출구150M 아래',450,487
'201712','907',' CJ 드림시티',513,636
'201712','908',' 구산역 4번출구',133,124
'201712','909',' 백련산 힐스테이트 3차',96,30
'201712','911',' 은평평화공원(역촌역4번출구)',249,224
'201712','201',' 진미파라곤 앞',233,237
'201712','912',' 응암오거리',297,356
'201712','913',' 이마트 은평점',426,456
'201712','914',' 새절역 2번출구',333,348
'201712','915',' 증산역 4번출구',165,226
'201712','916',' 평생학습관 앞',204,225
'201712','917',' 녹번역 4번출구',250,184
'201712','919',' 서울혁신파크',92,83
'201712','921',' 신도고등학교',103,43
'201712','202',' 국민일보 앞',429,455
'201712','922',' 연신내역 4번출구',160,120
'201712','923',' 국민은행 연서지점',137,134
'201712','924',' 메뚜기다리',59,32
'201712','925',' 불광역 2번출구',106,66
'201712','926',' 불광역 8번출구',296,266
'201712','927',' 연신내역 3번출구 인근',123,116
'201712','928',' 은평역사한옥박물관',20,12
'201712','930',' 구 서부경찰서 건너편',112,154
'201712','931',' 역촌파출소',399,544
'201712','중랑센터','중랑센터',27,28
'201712','932',' 예일여중',153,177
'201712','933',' LG서비스 역촌점',172,193
'201712','587',' KEB하나은행 성수중앙지점',197,148
'201712','588',' 뚝섬 유원지역',139,160
'201712','위트콤','위트콤',1,1
'201712','1001',' 광진교 남단 사거리(디지털프라자앞)',198,207
'201712','1002',' 해공공원(천호동)',67,73
'201712','1003',' 해공도서관앞',130,124
'201712','1004',' 삼성광나루아파트 버스정류장',88,138
'201712','1006',' 롯데캐슬 115동앞',66,45
'201712','1007','암사동 선사유적지',11,12
'201712','1008',' 암사역 3번출구(국민은행앞)',213,242
'201712','1009',' 천호역4번출구(현대백화점)',332,284
'201712','1010',' 강동세무서',214,212
'201712','1011',' LIGA 아파트 앞',278,217
'201712','1012',' 서울 상운차량',115,94
'201712','1013',' 강동구청역 1번 출입구',198,163
'201712','1014',' 강동구평생학습관앞',132,80
'201712','1015',' 샛마을 근린공원',109,118
'201712','103',' 망원역 2번출구 앞',417,397
'201712','204',' 국회의사당역 5번출구 옆',260,243
'201712','1016',' 해뜨는 주유소옆 리엔파크 109동앞',82,90
'201712','1017',' 맥도날드(길동)',146,162
'201712','1019',' 다성이즈빌아파트(호원대 대각선 맞은편)',200,286
'201712','1020',' 강동경찰서',231,265
'201712','1021',' 강일동 리슈빌 빌딩앞',38,44
'201712','1022',' 길동 사거리(초소앞)',109,112
'201712','589',' 성수역3번출구',369,369
'201712','1101',' 개화동상사마을종점 버스정류장',16,22
'201712','1102',' 방화사거리 마을버스 버스정류장',174,175
'201712','1105',' 방화근린공원',26,32
'201712','203',' 국회의사당역 3번출구 옆',374,353
'201712','1108',' 공항시장역 1번출구',60,57
'201712','1109',' 공항시장역 4번출구',72,73
'201712','1111',' 마곡엠밸리6_7단지 마곡중학교',65,73
'201712','1112',' 마곡엠밸리4단지 정문',173,170
'201712','1113',' 서남환경공원 버스정류장',127,115
'201712','1114',' 서남물재생센터 버스정류장',22,27
'201712','1118',' 증미역 3번출구뒤(등촌두산위브센티움오피스텔)',165,189
'201712','1119',' 염창동 한마음아파트앞(염창동 빛나는 음악학원앞)',137,124
'201712','1120',' 대림경동아파트앞',282,283
'201712','1121',' 가양레포츠센터앞',159,179
'201712','205',' 산업은행 앞',214,199
'201712','1122',' 황금내근린공원',149,179
'201712','1123',' 공암나루근린공원 관리사무소옆',166,187
'201712','1124',' 발산역 6번출구옆(다이소앞)',380,359
'201712','1126',' 우장산역 1번출구옆(우장산아이파크105동앞)',126,87
'201712','1127',' 화곡역(에이스정형외과앞) 버스정류장',91,104
'201712','1129',' 화곡역 1번 출구 앞',108,90
'201712','1130',' 화곡본동시장 버스정류장',61,55
'201712','1131',' 꿈돌이공원 앞',147,209
'201712','1132',' 등촌역 7번출구',132,139
'201712','206',' KBS 앞',329,335
'201712','1135',' 강서구의회',123,91
'201712','1136',' 등촌2파출소',53,39
'201712','1137',' 등촌2동주민센터',83,58
'201712','1139',' 용문사 버스정류장',102,86
'201712','1140',' 목동사거리 버스정류장',111,103
'201712','1141',' 곰달래 문화복지센터 1-1',75,117
'201712','1145',' 곰달래 문화복지센터 1-2',54,60
'201712','1146',' 곰달래사거리',83,131
'201712','1148',' 볏골공원',38,45
'201712','1205',' 종합운동장역 4번출구',154,132
'201712','1206',' 9호선종합운동장역 9번출구',249,274
'201712','1208',' 풍납현대아파트쉼터',199,256
'201712','1209',' 잠실나루역 (2번 출구 쪽)',469,432
'201712','1213',' 백토공원 앞',192,192
'201712','1215',' 올림픽공원역 1번출구 앞',207,265
'201712','1217',' 송파파인타운 7단지',107,80
'201712','1220',' 잠실본동주민센터뒤 잠실근린공원',290,247
'201712','1222',' 잠실새내역 5번 출구 뒤',346,420
'201712','1224',' 아시아지하보도 2번 출구',165,171
'201712','1229',' 송파체육문화회관 앞',29,27
'201712','209',' 유진투자증권빌딩 앞',327,357
'201712','1232',' 롯데마트 주차장 옆',154,126
'201712','1233',' 잠실3거리(갤러리아팰리스)',116,115
'201712','1235',' 잠실트리지움310동 옆',165,211
'201712','174',' 명지대학교 학생회관',61,41
'201712','176',' 명지대학교 도서관',289,299
'201712','1313',' 정릉현대힐스테이트 1차 후문',70,62
'201712','1401',' 극동늘푸른아파트',82,165
'201712','1314',' 정릉꿈에그린1단지 201동 앞',24,39
'201712','210',' IFC몰',440,403
'201712','1315',' 고려사대부속중고 정문',61,40
'201712','1402',' 금란주차장 앞',75,83
'201712','1316',' 고려사대부속중고 건너편 ',61,46
'201712','1318',' 길음역 3번출구 뒤',134,159
'201712','1319',' 종암사거리 분수대',186,156
'201712','1322',' 래미안라센트아파트 103동 앞',204,165
'201712','1403',' 중화빌딩 앞 (동부시장)',267,258
'201712','1323',' 월곡역 입구 육교 밑',99,111
'201712','1405',' 망우역 1번출구',181,256
'201712','1406',' 망우청소년수련관',7,8
'201712','211',' 여의도역 4번출구 옆',723,722
'201712','1408',' 먹골역 6번출구 앞',115,126
'201712','1325',' 상월곡역 4번출구',61,55
'201712','1326',' 상월곡역 1번출구',84,49
'201712','1410',' 면목 대원칸타빌아파트',43,31
'201712','1327',' 상월곡역 3번출구',108,104
'201712','1412',' 면목초등학교',78,108
'201712','1413',' 봉화산역 5번출구 뒤',70,95
'201712','1332',' 석계역 5번출구 건너편',69,101
'201712','1333',' 석관초등학교 앞',57,79
'201712','212',' 여의도역 1번출구 옆',519,397
'201712','1334',' 석관동주민센터 앞',53,27
'201712','1418',' 새솔초등학교',31,21
'201712','1441',' 신내능말공원',87,64
'201712','1420',' 신내어울공원 앞',74,67
'201712','1421',' 신내역 4번출구',40,47
'201712','1422',' 신내우디안아파트 1단지',30,15
'201712','1424',' 양원역 2번출구',29,14
'201712','1425',' 용마문화복지센터',84,66
'201712','213',' KT앞',476,415
'201712','1426',' 면목도시개발아파트 1동 앞',66,23
'201712','1434',' 홈플러스 면목동점',61,76
'201712','1435',' 능산삼거리',16,16
'201712','1436',' 영풍마드레빌',87,90
'201712','1437',' 늘푸른공원 앞',42,72
'201712','1438',' 홈플러스 신내점 앞',175,137
'201712','1320',' 종암 농협지점 앞',161,190
'201712','위트콤공장','위트콤공장',8,9
'201712','1404',' 동일로 지하차도',145,124
'201712','104',' 합정역 1번출구 앞',444,327
'201712','214',' 금융감독원 앞',268,201
'201712','1601',' 석계역 문화광장 내 자전거 보관소',209,259
'201712','1603',' 롯데캐슬 102동 코너(월계주유소건너)',67,89
'201712','1606',' 태릉입구역 3번출구 ',203,179
'201712','1610',' 화랑대역 2번출구 앞',207,229
'201712','1611',' 과기대 입구(우)',173,200
'201712','1616',' 하계2동 공항버스정류장 옆',208,235
'201712','1617',' 하계동 중평어린이공원 앞',56,84
'201712','1623',' 노원 구민회관',280,263
'201712','1634',' 당고개공원 대여소',51,32
'201712','1635','4동 주민센터 대여소',17,19
'201712','218',' 증권거래소 앞',213,218
'201712','1636',' 백병원 사거리 농협은행 앞',254,220
'201712','1637',' KT 노원점 건물 앞',377,379
'201712','1639',' 희성오피앙',36,42
'201712','1702',' 녹천역 1번출구 앞',31,45
'201712','1705',' 도봉구청 정문앞',93,97
'201712','1707',' 도봉구민회관',79,54
'201712','1709',' 쌍문역4번출구 주변',134,107
'201712','1712',' 창동역공영주차장앞',116,116
'201712','1802',' 가산디지털단지역 5번출구',313,299
'201712','1804',' 독산역 2번출구 자전거주차장',184,189
'201712','219',' 롯데캐슬엠파이어 옆',251,259
'201712','1805',' 서울디지털운동장 앞',77,65
'201712','1806',' 에이스하이엔드타워9차 앞',45,51
'201712','1808',' 에이스하이엔드타워8차 앞',233,233
'201712','1809',' LG전자 별관동(호서대 벤처타워 맞은편)',131,136
'201712','1812',' 갑을그레이트밸리 앞',155,177
'201712','1814',' 두산위브아파트 옆 상가건물 앞',151,146
'201712','1816',' 금천폭포공원 앞',24,18
'201712','1820',' 신한은행 시흥대로금융센터지점',21,23
'201712','1821',' 홈플러스 시흥점 맞은편 다비치안경 앞',42,32
'201712','220',' 미성아파트 A동 앞',318,271
'201712','1822',' 서울 시흥동우체국 앞',29,59
'201712','1823',' 상신정비공업 앞',63,38
'201712','1824',' 독산근린공원 입구',123,130
'201712','1825',' 한신아파트 앞 육교 아래',35,30
'201712','1826',' 한신코아 앞',71,89
'201712','1828',' 한양수자인아파트 앞',66,32
'201712','1829',' 홈플러스 금천점 앞',123,110
'201712','1830',' 빅마켓 금천점 앞',131,136
'201712','1831',' 메이퀸웨딩컨벤션 앞',82,54
'201712','1833',' 독산역 1번출구 앞 자전거보관소',119,193
'201712','215',' 여의도고교 앞',99,117
'201712','1834',' 월드메르디앙 벤처센터 2차',159,236
'201712','1835',' STX V타워',58,81
'201712','1819',' 금천구청 앞 자전거거치대',61,56
'201712','1503',' 이디야 커피 수유역점 앞',205,162
'201712','1504',' 다이소 삼양시장점',99,62
'201712','1506',' 강북문화예술회관',107,117
'201712','1514',' 강북구청 사거리 버스정류소 앞',136,104
'201712','1525',' 미아동 복합청사',52,47
'201712','1515',' 송천동 주민센터',74,79
'201712','216',' 삼부아파트1동 앞',454,466
'201712','1520',' 성실교회',35,53
'201712','1519',' 세븐일레븐 수유장미원점 앞',76,67
'201712','1516',' 우이초등학교 후문 옆',32,22
'201712','1518',' SK telecom(수유직영점) 앞',112,124
'201712','1321',' 국민은행 종암동지점 앞',303,329
'201712','1703',' 도봉산광역환승센터앞 ',35,29
'201712','1708',' 보건소사거리(다비치안경창동점)',98,92
'201712','217',' NH농협은행 앞',496,587
'201712','1827',' 독산보도육교 앞 자전거 보관소',154,132
'201712','1836',' 금천구립 독산도서관',33,28
'201712','1901',' 신도림동주민센터 앞',135,121
'201712','1904',' 도림천역 1번 출구 앞',204,199
'201712','1906',' 신도림역 1번 출구 앞',575,575
'201712','1907',' 구일우성(아) 육교 밑',93,127
'201712','1908',' 해원리바파크 육교 밑',314,318
'201712','1910',' 낙원교회 맞은편',14,6
'201712','1911',' 구로디지털단지역 앞',473,477
'201712','1912',' 한신휴아파트 앞',95,143
'201712','221',' 여의도초교 앞',407,490
'201712','1913',' 구로리공원',91,72
'201712','1916',' 구로중학교앞',77,70
'201712','1920',' 서울미래초등학교 사거리',102,64
'201712','1924',' 삼부르네상스파크빌',101,62
'201712','1928',' 고척스카이돔구장 광장',161,156
'201712','1929',' 고척근린공원 고척도서관 앞',64,50
'201712','1930',' 개봉지구대 개봉치안센터',30,25
'201712','1933',' 개봉푸르지오아파트 상가',88,114
'201712','1937',' 한진아파트 입구',81,84
'201712','222',' 시범아파트버스정류장 옆',605,747
'201712','1940',' 예성 라온팰리스 앞',58,56
'201712','2002',' 노들역 1번출구',266,311
'201712','2007',' 유한양행앞',182,187
'201712','2008',' 노량진근린공원 대방공원',82,52
'201712','2013',' 장승배기역 5번출구',459,255
'201712','2016',' 신대방삼거리역 3번출구쪽',170,175
'201712','223',' 진주아파트상가 앞',441,446
'201712','2020',' 장승배기역2번출구뒷편쪽',124,103
